Student_Id;First_Name;Last_Name;Nationality;Major;Gender;Honor_Code_Violation
13022;Cori;Bates;USA;Biochemistry and Molecular Biology;Female;No
13023;Corie;Hale;USA;Biochemistry and Molecular Biology;Female;No
13024;Corina;Rhodes;USA;Biochemistry and Molecular Biology;Female;No
13025;Corine;Pena;USA;Biochemistry and Molecular Biology;Female;No
13026;Corinna;Beck;Russian;Biochemistry and Molecular Biology;Female;No
13027;Corinne;Newman;German;Biochemistry and Molecular Biology;Female;No
13028;Corliss;Haynes;Spanish;Biochemistry and Molecular Biology;Female;No
13029;Cornelia;Mcdaniel;Mexican;Biochemistry and Molecular Biology;Female;No
13030;Corrie;Mendez;Japanese;American Studies;Female;No
13031;Corrin;Bush;USA;Biochemistry and Molecular Biology;Female;No
13032;Corrina;Vaughn;USA;Biochemistry and Molecular Biology;Female;No
13033;Corrine;Parks;Dutch;Biochemistry and Molecular Biology;Female;No
13034;Corrinne;Dawson;USA;Sociology;Female;No
13035;Cortney;Santiago;USA;Environmental Studies;Female;No
13036;Cory;Norris;Great Britain;Dance;Female;No
13037;Courtney;Hardy;USA;English;Female;No
13038;Creola;Love;USA;Theatre;Female;No
13039;Cris;Steele;USA;Dance;Female;No
13040;Criselda;Curry;USA;Psychology;Female;No
13041;Crissy;Powers;Russian;Art History;Female;No
13042;Crista;Schultz;German;Economics (Business);Female;No
13043;Cristal;Barker;Spanish;Geography;Female;No
13044;Cristen;Guzman;USA;Dance;Female;No
13045;Cristi;Page;Japanese;Sociology;Female;No
13046;Cristie;Munoz;USA;Art History;Female;No
13047;Cristin;Ball;USA;Accounting;Female;No
13048;Cristina;Keller;Dutch;Interdisciplinary Studies;Female;No
13049;Cristine;Chandler;USA;Political Science;Female;No
13050;Cristy;Weber;USA;Art History;Female;No
13051;Cruz;Leonard;Great Britain;Italian Studies;Female;No
13052;Crysta;Walsh;USA;Accounting;Female;No
13053;Crystal;Lyons;USA;English;Female;No
13054;Crystle;Ramsey;USA;Leadership Studies;Female;No
13055;Cuc;Wolfe;USA;Dance;Female;No
13056;Curtis;Schneider;Russian;Combined major in German;Female;No
13057;Cyndi;Mullins;German;Physics;Female;No
13058;Cyndy;Benson;Spanish;Combined major in Classics;Female;No
13059;Cynthia;Sharp;USA;Greek;Female;No
13060;Cyrstal;Bowen;Japanese;Political Science;Female;No
13061;Cythia;Daniel;USA;German Studies;Female;No
13062;Dacia;Barber;USA;Accounting;Female;No
13063;Dagmar;Cummings;Dutch;Healthcare and Society;Female;No
13064;Dagny;Hines;USA;Combined major in Theatre;Female;No
13065;Dahlia;Baldwin;USA;Psychology;Female;No
13066;Daina;Griffith;Great Britain;Greek;Female;No
13067;Daine;Valdez;USA;Theatre;Female;No
13068;Daisey;Hubbard;USA;Leadership Studies;Female;No
13069;Daisy;Salazar;USA;Combined major in WGSS;Female;No
13070;Dakota;Reeves;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13071;Dale;Warner;Russian;Political Science;Female;No
13072;Dalene;Stevenson;German;Accounting;Female;No
13073;Dalia;Burgess;Spanish;Geography;Female;No
13074;Dalila;Santos;USA;Women, Gender and Sexuality Studies;Female;No
13075;Dallas;Tate;Japanese;Philosophy;Female;No
13076;Damaris;Cross;Native American;Mathematics;Female;No
13077;Dan;Garner;USA;Accounting;Female;No
13078;Dana;Mann;USA;Biochemistry and Molecular Biology;Female;No
13079;Danae;Mack;USA;Biochemistry and Molecular Biology;Female;No
13080;Danelle;Moss;USA;Biochemistry and Molecular Biology;Female;No
13081;Danette;Thornton;Great Britain;Biochemistry and Molecular Biology;Female;No
13082;Dani;Dennis;USA;Accounting;Female;No
13083;Dania;Mcgee;USA;Biochemistry and Molecular Biology;Female;No
13084;Danica;Farmer;USA;Biochemistry and Molecular Biology;Female;No
13085;Daniel;Delgado;USA;Biochemistry and Molecular Biology;Female;No
13086;Daniela;Aguilar;USA;Biochemistry and Molecular Biology;Female;No
13087;Daniele;Vega;German;Accounting;Female;No
13088;Daniell;Glover;Spanish;Biochemistry and Molecular Biology;Female;No
13089;Daniella;Manning;USA;Biochemistry and Molecular Biology;Female;No
13090;Danielle;Cohen;Japanese;Biochemistry and Molecular Biology;Female;No
13091;Danika;Harmon;USA;Biochemistry and Molecular Biology;Female;No
13092;Danille;Rodgers;USA;Accounting;Female;No
13093;Danita;Robbins;USA;Biochemistry and Molecular Biology;Female;No
13094;Dann;Newton;USA;Biochemistry and Molecular Biology;Female;No
13095;Danna;Todd;USA;Biochemistry and Molecular Biology;Female;No
13096;Dannette;Blair;Great Britain;Biochemistry and Molecular Biology;Female;No
13097;Dannie;Higgins;USA;Accounting;Female;No
13098;Dannielle;Ingram;USA;Biochemistry and Molecular Biology;Female;No
13099;Danuta;Reese;USA;Biochemistry and Molecular Biology;Female;No
13100;Danyel;Cannon;USA;Biochemistry and Molecular Biology;Female;No
13101;Danyell;Strickland;USA;Biochemistry and Molecular Biology;Female;No
13102;Danyelle;Townsend;German;Physics;Female;No
13103;Daphine;Potter;Spanish;Biochemistry and Molecular Biology;Female;No
13104;Daphne;Goodwin;USA;Biochemistry and Molecular Biology;Female;No
13105;Dara;Walton;Japanese;Biochemistry and Molecular Biology;Female;No
13106;Darby;Rowe;USA;Combined major in Greek;Female;No
13107;Darcel;Hampton;USA;Accounting;Female;No
13108;Darcey;Ortega;USA;Philosophy;Female;No
13109;Darci;Patton;USA;Religious Studies;Female;No
13110;Darcie;Swanson;USA;Dance;Female;No
13111;Darcy;Joseph;Great Britain;German and International Business;Female;No
13112;Daria;Francis;USA;Accounting;Female;No
13113;Darla;Goodman;USA;Physics - Interdisciplinary;Female;No
13114;Darleen;Maldonado;USA;Environmental Studies;Female;No
13115;Darlena;Yates;USA;Political Science;Female;No
13116;Darlene;Becker;USA;Healthcare and Society;Female;No
13117;Darline;Erickson;German;Sociology;Female;No
13118;Darnell;Hodges;Spanish;History;Female;No
13119;Daryl;Rios;USA;Italian Studies;Female;No
13120;David;Conner;Japanese;American Studies;Female;Yes
13121;Davida;Adkins;USA;History;Female;No
13122;Davina;Webster;USA;Spanish (see LAIS);Female;No
13123;Dawn;Norman;USA;Political Science;Female;No
13124;Dawna;Malone;USA;Leadership Studies;Female;No
13125;Dawne;Hammond;USA;Greek;Female;No
13126;Dayle;Flowers;Great Britain;Chinese and International Business;Female;No
13127;Dayna;Cobb;USA;Accounting;Female;No
13128;Daysi;Moody;USA;Chinese and International Business;Female;No
13129;Deadra;Quinn;USA;Chinese and International Business;Female;No
13130;Dean;Blake;USA;Chinese and International Business;Female;No
13131;Deana;Maxwell;USA;Chinese and International Business;Female;No
13132;Deandra;Pope;German;Accounting;Female;No
13133;Deandrea;Floyd;Spanish;Chinese and International Business;Female;No
13134;Deane;Osborne;USA;Chinese and International Business;Female;No
13135;Deann;Paul;Japanese;Chinese and International Business;Female;No
13136;Deanna;Mccarthy;USA;Chinese and International Business;Female;No
13137;Deanne;Guerrero;USA;Accounting;Female;No
13138;Deb;Lindsey;USA;Chinese and International Business;Female;No
13139;Debbi;Estrada;USA;Chinese and International Business;Female;No
13140;Debbie;Sandoval;USA;Chinese and International Business;Female;No
13141;Debbra;Gibbs;Great Britain;Chinese and International Business;Female;No
13142;Debby;Tyler;USA;Women, Gender and Sexuality Studies;Female;No
13143;Debera;Gross;USA;Chinese and International Business;Female;No
13144;Debi;Fitzgerald;USA;Chinese and International Business;Female;No
13145;Debora;Stokes;USA;Chinese and International Business;Female;No
13146;Deborah;Doyle;USA;Chinese and International Business;Female;No
13147;Debra;Sherman;German;Accounting;Female;No
13148;Debrah;Saunders;Spanish;Combined major in Classics;Female;No
13149;Debroah;Wise;USA;Psychology;Female;No
13150;Dede;Colon;Japanese;History;Female;No
13151;Dedra;Gill;USA;International Studies;Female;No
13152;Dee;Alvarado;USA;Accounting;Female;No
13153;Deeann;Greer;USA;Art History;Female;No
13154;Deeanna;Padilla;USA;Interdisciplinary Studies;Female;No
13155;Deedee;Simon;USA;Anthropology;Female;No
13156;Deedra;Waters;Great Britain;Political Science;Female;No
13157;Deena;Nunez;USA;Sociology;Female;No
13158;Deetta;Ballard;USA;International Studies;Female;No
13159;Deidra;Schwartz;USA;Geography;Female;No
13160;Deidre;Mcbride;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13161;Deirdre;Houston;USA;International Studies;Female;No
13162;Deja;Christensen;German;Accounting;Female;No
13163;Delaine;Klein;Spanish;Italian and International Business;Female;No
13164;Delana;Pratt;USA;Film Studies;Female;No
13165;Delcie;Briggs;Japanese;LAIS and International Business;Female;No
13166;Delena;Parsons;USA;Latin;Female;No
13167;Delfina;Mclaughlin;USA;Accounting;Female;No
13168;Delia;Zimmerman;USA;Political Science;Female;No
13169;Delicia;French;USA;Italian Studies;Female;No
13170;Delila;Buchanan;USA;Women, Gender and Sexuality Studies;Female;No
13171;Delilah;Moran;Great Britain;Latin American and Iberian Studies;Female;No
13172;Delinda;Copeland;USA;Physics;Female;No
13173;Delisa;Roy;USA;Latin;Female;No
13174;Dell;Pittman;USA;French;Female;No
13175;Della;Brady;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13176;Delma;Mccormick;USA;Greek;Female;No
13177;Delmy;Holloway;German;Physics;Female;No
13178;Delois;Brock;Spanish;Criminal Justice;Female;No
13179;Deloise;Poole;USA;Physics - Interdisciplinary;Female;No
13180;Delora;Frank;Japanese;Business Administration;Female;No
13181;Deloras;Logan;USA;Leadership Studies;Female;No
13182;Delores;Owen;USA;Physics;Female;No
13183;Deloris;Bass;USA;English;Female;No
13184;Delorse;Marsh;Nigerian;Mathematics;Female;No
13185;Delpha;Drake;USA;Religious Studies;Female;No
13186;Delphia;Wong;Great Britain;International Studies;Female;No
13187;Delphine;Jefferson;USA;Sociology;Female;No
13188;Delsie;Park;USA;Journalism;Female;No
13189;Delta;Morton;USA;French and International Business;Female;No
13190;Demetra;Abbott;USA;Combined major in Classics;Female;No
13191;Demetria;Sparks;USA;Combined major in German;Female;No
13192;Demetrice;Patrick;German;Sociology;Female;No
13193;Demetrius;Norton;Spanish;Geography;Female;No
13194;Dena;Huff;USA;Philosophy;Female;No
13195;Denae;Clayton;Japanese;Combined major in French;Female;No
13196;Deneen;Massey;USA;Political Science;Female;No
13197;Denese;Lloyd;USA;Sociology;Female;No
13198;Denice;Figueroa;USA;Dance;Female;No
13199;Denise;Carson;USA;German Studies;Female;No
13200;Denisha;Bowers;USA;Philosophy;Female;No
13201;Denisse;Roberson;Great Britain;Mathematics;Female;No
13202;Denita;Barton;USA;Sociology;Female;No
13203;Denna;Tran;USA;Italian Studies;Female;No
13204;Dennis;Lamb;USA;Interdisciplinary Studies;Female;No
13205;Dennise;Harrington;USA;Business Administration;Female;No
13206;Denny;Casey;USA;LAIS and International Business;Female;No
13207;Denyse;Boone;German;Sociology;Female;No
13208;Deon;Cortez;Spanish;Psychology;Female;No
13209;Deonna;Clarke;USA;Political Science;Female;No
13210;Desirae;Mathis;Japanese;American Studies;Female;No
13211;Desire;Singleton;USA;Mathematical Economics;Female;No
13212;Desiree;Wilkins;USA;Sociology;Female;No
13213;Despina;Cain;USA;Latin American and Iberian Studies;Female;No
13214;Dessie;Bryan;USA;German and International Business;Female;No
13215;Destiny;Underwood;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13216;Detra;Hogan;Great Britain;Greek;Female;No
13217;Devin;Mckenzie;USA;Sociology;Female;No
13218;Devon;Collier;USA;LAIS and International Business;Female;No
13219;Devona;Luna;USA;Environmental Studies;Female;No
13220;Devora;Phelps;USA;LAIS and International Business;Female;Yes
13221;Devorah;Mcguire;USA;Geography;Female;No
13222;Dia;Allison;German;Theatre;Female;No
13223;Diamond;Bridges;Spanish;English;Female;No
13224;Dian;Wilkerson;USA;Combined major in Greek;Female;No
13225;Diana;Nash;Japanese;Latin American and Iberian Studies;Female;No
13226;Diane;Summers;USA;Music;Female;No
13227;Diann;Atkins;USA;Sociology;Female;No
13228;Dianna;Wilcox;USA;Mathematical Economics;Female;No
13229;Dianne;Pitts;USA;Dance;Female;No
13230;Diedra;Conley;USA;Physics - Interdisciplinary;Female;No
13231;Diedre;Marquez;Great Britain;Religious Studies;Female;No
13232;Dierdre;Burnett;USA;Sociology;Female;No
13233;Digna;Richard;USA;Combined major in Classics;Female;No
13234;Dimple;Cochran;USA;History;Female;No
13235;Dina;Chase;USA;History;Female;No
13236;Dinah;Davenport;USA;Political Science;Female;No
13237;Dinorah;Hood;German;Sociology;Female;No
13238;Dion;Gates;Spanish;Italian Studies;Female;No
13239;Dione;Clay;USA;International Studies;Female;No
13240;Dionna;Ayala;Japanese;Philosophy, Politics, Economics and Law (PPEL);Female;No
13241;Dionne;Sawyer;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13242;Divina;Roman;USA;Sociology;Female;No
13243;Dixie;Vazquez;USA;Women, Gender and Sexuality Studies;Female;No
13244;Dodie;Dickerson;USA;Italian and International Business;Female;No
13245;Dollie;Hodge;USA;Business Administration;Female;Yes
13246;Dolly;Acosta;Great Britain;Rhetoric and Communication Studies;Female;No
13247;Dolores;Flynn;USA;Sociology;Female;No
13248;Doloris;Espinoza;USA;Interdisciplinary Studies;Female;No
13249;Domenica;Nicholson;USA;Leadership Studies;Female;No
13250;Dominga;Monroe;USA;Physics - Interdisciplinary;Female;No
13251;Dominica;Wolf;USA;Rhetoric and Communication Studies;Female;No
13252;Dominique;Morrow;German;Sociology;Female;No
13253;Dominque;Kirk;Spanish;Philosophy;Female;No
13254;Domitila;Randall;USA;Psychology;Female;No
13255;Domonique;Anthony;Japanese;Greek;Female;No
13256;Dona;Whitaker;USA;Religious Studies;Female;No
13257;Donald;Oconnor;USA;Sociology;Female;No
13258;Donella;Skinner;USA;Chinese Studies;Female;No
13259;Donetta;Ware;USA;Film Studies;Female;No
13260;Donette;Molina;USA;Philosophy;Female;No
13261;Dong;Kirby;Great Britain;Combined major in Latin;Female;No
13262;Donita;Huffman;USA;Sociology;Female;No
13263;Donna;Bradford;USA;English;Female;No
13264;Donnetta;Charles;USA;Latin;Female;No
13265;Donnette;Gilmore;USA;Italian Studies;Female;No
13266;Donnie;Dominguez;USA;Geography;Female;No
13267;Donya;Oneal;German;Sociology;Female;No
13268;Dora;Bruce;Spanish;Music;Female;No
13269;Dorathy;Lang;USA;Biology;Female;No
13270;Dorcas;Combs;USA;Interdisciplinary Studies;Female;No
13271;Doreatha;Kramer;Native American;Political Science;Female;No
13272;Doreen;Heath;USA;Theatre;Female;No
13273;Dorene;Hancock;USA;International Studies;Female;No
13274;Doretha;Gallagher;USA;Combined major in Classics;Female;No
13275;Dorethea;Gaines;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
13276;Doretta;Shaffer;Great Britain;Combined major in Theatre;Female;No
13277;Dori;Short;USA;Sociology;Female;No
13278;Doria;Wiggins;USA;Combined major in German;Female;No
13279;Dorian;Mathews;USA;Political Science;Female;No
13280;Dorie;Mcclain;USA;Combined major in French;Female;No
13281;Dorinda;Fischer;USA;Journalism;Female;No
13282;Dorine;Wall;German;Spanish (see LAIS);Female;No
13283;Doris;Small;Spanish;Philosophy, Politics, Economics and Law (PPEL);Female;No
13284;Dorla;Melton;USA;Leadership Studies;Female;No
13285;Dorotha;Hensley;USA;LAIS and International Business;Female;No
13286;Dorothea;Bond;USA;Combined major in WGSS;Female;No
13287;Dorothy;Dyer;USA;Accounting;Female;No
13288;Dorris;Cameron;USA;Rhetoric and Communication Studies;Female;No
13289;Dortha;Grimes;USA;Latin American and Iberian Studies;Female;No
13290;Dorthea;Contreras;USA;Leadership Studies;Female;No
13291;Dorthey;Christian;Great Britain;Biology;Female;No
13292;Dorthy;Wyatt;USA;Accounting;Female;No
13293;Dot;Baxter;Chinese;Biology;Female;No
13294;Dottie;Snow;USA;Biology;Female;No
13295;Dotty;Mosley;USA;Biology;Female;No
13296;Dovie;Shepherd;USA;Biology;Female;No
13297;Dreama;Larsen;German;Accounting;Female;No
13298;Drema;Hoover;Spanish;Biology;Female;No
13299;Drew;Beasley;USA;Biology;Female;No
13300;Drucilla;Glenn;USA;American Studies;Female;No
13301;Drusilla;Petersen;USA;Biology;Female;No
13302;Dulce;Whitehead;USA;Women, Gender and Sexuality Studies;Female;No
13303;Dulcie;Meyers;USA;Biology;Female;No
13304;Dung;Keith;USA;Classical Civilization;Female;No
13305;Dusti;Garrison;USA;Psychology;Female;No
13306;Dusty;Vincent;Great Britain;Mathematics;Female;No
13307;Dwana;Shields;USA;Accounting;Female;No
13308;Dyan;Horn;USA;Leadership Studies;Female;No
13309;Earlean;Savage;USA;Mathematics;Female;No
13310;Earleen;Olsen;USA;Philosophy;Female;No
13311;Earlene;Schroeder;USA;Greek;Female;No
13312;Earlie;Hartman;German;Accounting;Female;No
13313;Earline;Woodard;Spanish;Combined major in Greek;Female;No
13314;Earnestine;Mueller;USA;Geography;Female;No
13315;Eartha;Kemp;USA;Leadership Studies;Female;No
13316;Easter;Deleon;USA;Leadership Studies;Female;No
13317;Eboni;Booth;USA;Women, Gender and Sexuality Studies;Female;No
13318;Ebonie;Patel;USA;Chemistry;Female;No
13319;Ebony;Calhoun;USA;Chemistry;Female;No
13320;Echo;Wiley;USA;Chemistry;Female;No
13321;Eda;Eaton;Great Britain;Chemistry;Female;No
13322;Edda;Cline;USA;Women, Gender and Sexuality Studies;Female;No
13323;Eddie;Navarro;USA;Chemistry;Female;No
13324;Edelmira;Harrell;USA;Chemistry;Female;No
13325;Eden;Lester;USA;Chemistry;Female;No
13326;Edie;Humphrey;USA;Chemistry;Female;No
13327;Edith;Parrish;German;Accounting;Female;No
13328;Edna;Duran;Spanish;Chemistry;Female;No
13329;Edra;Hutchinson;USA;Chemistry;Female;No
13330;Edris;Hess;USA;Chemistry;Female;No
13331;Edward;Dorsey;USA;Chemistry;Female;No
13332;Edwina;Bullock;USA;Accounting;Female;No
